"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"UHM22.35746__k141_144109_1",194.108554071252,-2.57778691282677,0.813356444555908,-3.16932008110447,0.00152796024860365,0.0949510518431773
"UHM125.35768__k141_70042_26",726.304579881306,-2.72793028664127,1.14852597835606,-2.37515766996049,0.0175414553655455,0.188086389921132
"UHM18.35742__k141_75981_56",250.063216139315,-2.1079402565974,1.25097341534345,-1.68504001023769,0.0919808524007923,0.602314438312231
"UHM20.35743__k141_126075_32",389.349473595015,-4.13659896568979,0.627830764304624,-6.58871657917468,4.43644742034151e-11,1.65430718315936e-07
"UHM40.10834__k141_103273_2",1046.23375247356,-3.35085692901248,1.56936887782381,-2.13516208736024,0.0327477725572625,0.309558255990191
"UHM739.35775__k141_127618_1",148.821493025197,-2.02629257204221,1.13855253454232,-1.77970933318131,0.0751235422429933,0.569584701594551
"UHM18.10827__k141_11555_36",340.242906827364,-2.00471124326619,1.22386256794476,-1.63801990172207,0.101417542254011,0.602314438312231
"UHM18.35742__k141_174240_113",855.904473047665,-2.33688128589623,1.43274475638754,-1.63105205967624,0.102879335106915,0.602314438312231
"UHM20.35744__k141_137932_65",140.040265109508,-2.64313734727512,0.58204083351252,-4.54115449482164,5.59470133714638e-06,0.00237816469498253
"UHM740.35774__k141_765785_3",131.790385388312,-2.15648518555671,1.17538641784595,-1.83470316894485,0.0665496825050774,0.528338101302479
"UHM17.35739__k141_80455_1",676.433886943839,-2.18109600633526,0.821742999552881,-2.65423131991634,0.00794893143569472,0.11513785063758
"UHM20.35743__k141_16924_44",187.293180956724,-2.26599780113675,1.33085832737071,-1.70265891908535,0.088631916981603,0.602314438312231
"UHM36.35751__k141_36020_2",344.705230657948,-2.82559304204734,1.37771509550346,-2.05092696688119,0.0402740595464225,0.365257421424862
"UHM40.35754__k141_35335_3",440.316223032966,-2.0629328538289,0.818994972127119,-2.51885899674205,0.0117735794441611,0.142881370949231
"UHM40.10834__k141_23889_13",300.280908546171,-2.72694058066908,1.11787426220791,-2.43939830521109,0.014711742806886,0.165774705960165
"UHM102.35767__k141_97068_1",428.574942043006,-2.83764983809571,0.593268587691841,-4.78307784529064,1.7263123048002e-06,0.00085158346620866
"UHM18.35741__k141_32377_109",481.592811401988,-3.66914904360349,0.598031815482528,-6.1353743205836,8.49589091454215e-10,1.04452404083803e-06
"UHM740.35774__k141_167075_1",382.631607594541,-2.09521050116127,1.14864470848208,-1.82407186982132,0.0681412076200222,0.536496203521818
"UHM41.35756__k141_107603_40",210.232769513289,-2.2576913435907,0.56173708306615,-4.01912462546972,5.84147681349103e-05,0.0164371752842719
"UHM56.10839__k141_12851_1",113.35390543236,-2.02803446109463,0.853974537315074,-2.37481841961101,0.0175575850752063,NA
"UHM145.35773__k141_19680_4",685.286934013485,-3.41851747802033,1.05202000524242,-3.24947953554608,0.00115616396678609,0.0882162970440792
"UHM145.35773__k141_204390_1",271.341728137386,-3.30915758020848,0.606106517385546,-5.45969641521529,4.76949425158277e-08,3.56214358524285e-05
"UHM45.10838__k141_83875_1",192.023839282253,-2.08806281985475,0.710135418635854,-2.94037273040943,0.0032781764140627,0.096710147586138
"UHM18.35742__k141_168308_1",542.876354569811,-2.02670884400002,0.807929902884614,-2.5085206485908,0.012123788210821,0.145561960799211
"UHM20.35744__k141_99169_1",152.217522328361,-2.00526272758145,0.826870221265697,-2.42512389007307,0.0153031633961894,0.170349212932592
"UHM36.35751__k141_34010_1",359.130188887244,-2.75152224064031,1.42857372450041,-1.92606247297636,0.0540965736826877,0.45630922411635
"UHM102.35766__k141_24970_1",284.230594315954,-3.67748509187345,0.594858372501874,-6.18211873930019,6.32469231009548e-10,9.02556180837446e-07
"UHM22.35746__k141_98970_3",263.293249374767,-3.72740145247957,0.626970076841597,-5.94510262954908,2.76283698994786e-09,2.50896994562152e-06
"UHM17.35739__k141_43808_1",833.525697673713,-2.0160683258433,0.818380601414182,-2.46348498774223,0.0137593657335252,0.158097189536871
"UHM18.35742__k141_109974_13",261.080306252123,-2.54091118740422,0.58176453546024,-4.36759381593119,1.25622841424777e-05,0.00475783116095718
"UHM31.10830__k141_99396_1",273.402035280583,-3.52648422810131,0.588432653064396,-5.99301247090274,2.05989048165905e-09,1.91411730175931e-06
"UHM56.35760__k141_68374_2",322.703391063647,-3.6664224110861,0.597829446626177,-6.1328902946775,8.6296660107867e-10,1.04489565088789e-06
"UHM739.35775__k141_343344_34",597.493334057094,-2.8537698584201,0.79019783682232,-3.61146250399288,0.000304475110984669,0.0491928694837123
"UHM125.35770__k141_202982_176",1033.36322356106,-2.82280437690253,1.22403320107104,-2.3061501717703,0.0211022426984617,0.216617164162475
"UHM38.35753__k141_18253_200",2706.4297321245,-2.0234944792233,1.22096913225706,-1.65728553307709,0.0974617607655884,0.602314438312231
